id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
13852408,Living in the heart of Kreuzberg!,81811782,Amparo,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.487900914399056,13.422502787787892,Entire home/apt,65,60,1,2016-10-25,0.04,1,0
13852687,Cozy room in a shared apartment,81816312,Ilka,Charlottenburg-Wilm.,Schloß Charlottenburg,52.5123369669702,13.295904841666088,Private room,25,3,2,2016-07-15,0.07,1,0
13856415,"beautiful, sunny room+ privat bathroom,Prenzelberg",71300517,Lou,Pankow,Prenzlauer Berg Nordwest,52.546060303178464,13.411376596223468,Private room,50,3,2,2018-10-31,0.53,2,149
13857894,Big & Elegant apartment in Friedrichshain's center,874110,Francesco,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.51873507334262,13.456513808730925,Entire home/apt,115,2,46,2018-11-04,1.52,2,89
13861279,Bedroom in a big shared flat in Berlin clubs' area,24053735,Mehdi,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.50658044883651,13.452137752939858,Private room,24,1,2,2017-08-06,0.08,1,0
13861574,Berlin: Zimmer in DHH am grünem Stadtrand,81911453,Alfredo,Spandau,Falkenhagener Feld,52.55304137215113,13.134752486137103,Private room,20,2,1,2016-09-22,0.04,1,0
13861835,DOUBLE ROOM near Zoologischen Garten/Steinplatz,54942921,Alina,Charlottenburg-Wilm.,Neue Kantstraße,52.49910187165238,13.30303116364064,Private room,69,1,7,2018-10-27,0.29,17,76
13868134,Central LEGAL flat for 11 / 5BR 3Bath. Kreuzkölln!,102461,Trudy,Neukölln,Schillerpromenade,52.48587212534701,13.42375645281814,Entire home/apt,359,3,102,2018-12-27,4.40,9,229
13868682,Ruhiges Zimmer in Altbauwhg. Prenzlauer Berg,82011243,Anja,Pankow,Prenzlauer Berg Südwest,52.535033127990644,13.41828666839625,Private room,57,1,21,2018-08-12,0.69,1,362
13869282,Altbauwohnung mit 2 Zimmern direkt am Hermannplatz,3669572,Anna,Neukölln,Reuterstraße,52.48530290305823,13.426662342137613,Private room,80,1,0,,,1,0
13869290,3 Room Apartment central Berlin for family,82017036,Sarah,Mitte,Wedding Zentrum,52.55150483653207,13.370278416774173,Entire home/apt,65,3,9,2018-09-20,0.31,1,0
13869872,Friedrichshain - The place to be,5058933,Anne,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.52492597934011,13.452056384027122,Private room,39,1,0,,,1,0
13870364,Unique Studio with Loft Bed in Heart of Berlin,29043347,Keatyn+Joschi,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.51602454450252,13.46433296924487,Entire home/apt,39,7,1,2016-08-17,0.03,1,0
13870457,Mitte - Nähe Rosenthaler Platz 72m2,29032982,Felix,Mitte,Brunnenstr. Süd,52.533980648715286,13.39542108861187,Entire home/apt,55,2,11,2018-12-17,0.60,1,0
13870625,"sunny balcony, comfortable 2 room suite, Neukölln",775234,Nickel,Neukölln,Schillerpromenade,52.47113825933787,13.429144364605712,Entire home/apt,60,3,14,2018-01-10,0.46,1,0
13870932,Stay in berlin like a local :),82030459,Kim,Neukölln,Reuterstraße,52.48715361603013,13.435689813666952,Private room,30,7,3,2016-08-10,0.10,1,0
13871073,"Großes Zimmer, in Kreuzberg am Schlesischen Tor",68052439,Henrike,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49802872127548,13.440953244004158,Private room,30,1,4,2016-09-26,0.13,1,0
13872278,Cozy and modern Apartment in Neu-Westend,82047662,Kirsten,Charlottenburg-Wilm.,Westend,52.515940136700586,13.266227370534436,Entire home/apt,100,3,56,2018-12-09,2.02,1,0
13872900,Near Alexanderplatz - Long-term flat,34705166,Johannes,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Nord,52.52179317790621,13.435795930535814,Entire home/apt,95,2,18,2018-09-22,0.60,18,0
13873710,Unique mini-house in the heart of Prenzlauer Berg,31125491,Hilde,Pankow,Helmholtzplatz,52.544294535050945,13.420151097994093,Entire home/apt,69,3,3,2016-07-17,0.10,1,0
13876169,Stylish flat n Friedrichshain,2036577,Jana,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.51136859116578,13.4698343605265,Entire home/apt,90,2,5,2017-10-15,0.16,2,0
13876181,Zimmer in Friedenau,82091326,Lisa,Tempelhof - Schöneberg,Friedenau,52.47407823999923,13.327156286502321,Private room,35,1,2,2016-12-06,0.07,1,0
13877081,Luxury flat in Kreuzberg,7203652,Jasmin Isabelle,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49471319108006,13.41108743779368,Entire home/apt,130,2,10,2018-02-18,0.36,1,0
13877480,Gemütliche Einzimmerwohnung,82105508,Marlene,Pankow,Prenzlauer Berg Nordwest,52.550256529701464,13.411950494074723,Entire home/apt,39,2,2,2018-06-09,0.27,1,0
13877487,"Townhouse near city center w/ garden, steps to U2",72240067,Steffi,Charlottenburg-Wilm.,Westend,52.51589909707256,13.254650746209416,Entire home/apt,399,5,0,,,1,0
13877775,Zimmer in entspanntem Kiez,51512938,Max,Treptow - Köpenick,Alt  Treptow,52.49187755373262,13.445499879250724,Private room,40,2,2,2016-09-11,0.07,2,0
13878558,Sweet 2-Rooms! Really central but quiet <3,52681915,Kirsten,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.501976973999504,13.456325315323756,Entire home/apt,35,4,9,2019-01-03,0.30,1,0
13879500,Cozy small apartment in Schillerkiez Neukölln,42204069,Zina,Neukölln,Schillerpromenade,52.472518278001715,13.421728999985898,Entire home/apt,53,2,64,2018-10-28,2.09,1,49
13879992,gemütliche Wohnung mitten im Berliner Szeneleben,1503906,Natalie,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.5051246723108,13.463155720669596,Entire home/apt,65,5,0,,,1,0
13880858,Sunny Balcony Room with Park View,82144943,Markus And Hugo,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49304149801809,13.381665071368266,Private room,30,3,19,2017-12-17,0.63,2,0
13880894,Sunny room in spacious flat #3,32827789,Michel,Neukölln,Rixdorf,52.47287861170854,13.45005945044894,Private room,30,3,3,2017-06-06,0.10,3,0
13881216,Schönes und gemütliches Zimmer zum Wohlfühlen,82150628,Julia,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.51110961462947,13.464313958776568,Private room,20,2,10,2017-07-16,0.33,1,0
13886533,Comfy room in Wedding (Mitte),55665788,Pia,Mitte,Brunnenstr. Nord,52.5439858846758,13.366573482654095,Private room,22,3,3,2017-01-02,0.10,1,0
13886885,Gemütliche & zentrale Wohnung in Mitte,42504930,Paula,Mitte,Moabit West,52.53635704433487,13.354235250407081,Entire home/apt,50,2,8,2019-01-03,0.27,1,7
13887432,Sunny Side of Berlin,82232269,David,Tempelhof - Schöneberg,Schöneberg-Nord,52.49227979850343,13.368262977992266,Private room,30,1,1,2016-07-27,0.03,1,0
13887925,Duplex in Wedding!,20445556,Z,Mitte,Parkviertel,52.547980806642464,13.346784316280374,Entire home/apt,75,2,8,2017-10-08,0.26,1,0
13888096,Private room in Friedrichshain,82239858,Carolin,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.50548330811482,13.469896279254066,Private room,30,3,7,2018-12-03,0.37,1,0
13888679,Berlin DIY - Custom made room in central Neukölln,39325093,Merle,Neukölln,Rixdorf,52.47890897355788,13.443725672950459,Private room,35,2,15,2017-09-06,0.49,1,0
13891413,Big room in the nicest neighborhood in Berlin,7391906,Tom,Neukölln,Reuterstraße,52.49141380429423,13.42690438900716,Private room,50,2,19,2017-08-25,0.63,1,0
13891541,High above the roofs of Berlins,9981891,FLorian,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.51396059694235,13.464106678848735,Private room,50,3,2,2016-10-02,0.07,1,0
13893621,Design apartment in the heart of Berlin,82299810,Anna,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.518875787196876,13.467933293500831,Entire home/apt,129,2,79,2018-10-20,2.65,2,340
13896457,Super Nice Flat near Airport Tegel,10022147,Diana,Charlottenburg-Wilm.,Charlottenburg Nord,52.53895003125653,13.298091996484786,Entire home/apt,30,1,0,,,1,364
13897245,2-Zimmer Wohnung / 2 room apartment,68274690,Sophie,Charlottenburg-Wilm.,Mierendorffplatz,52.52322402633887,13.309977430881606,Entire home/apt,66,2,11,2017-06-05,0.36,1,0
13897718,cozy creative one-room-studio / hip neighbourhood,2837924,Pia Malina Und Stefan,Neukölln,Rixdorf,52.47215362075545,13.44896990884318,Entire home/apt,79,7,8,2018-01-01,0.30,4,197
13902122,"Small, cosy and creative bedroom in shared flat.",71055664,Lou,Mitte,Parkviertel,52.54884014084858,13.348459262912096,Private room,24,7,48,2018-11-03,2.79,1,45
13906234,Peaceful room in central Berlin,22091116,Per,Mitte,Osloer Straße,52.55288229300861,13.392290227109351,Private room,29,2,32,2018-12-21,1.04,1,164
13907005,Sunny artsy appartment with 2 balconies,55451413,Oleg,Mitte,Wedding Zentrum,52.543670270576726,13.356373813968634,Entire home/apt,54,7,2,2016-08-22,0.07,1,0
13907601,"Central Neukölln, Park side,Balcony and Cats!",82473711,Christian & Vemo,Neukölln,Schillerpromenade,52.48332013791967,13.421673472566203,Private room,32,2,141,2019-01-05,4.62,1,73
13907817,well located room in Neukölln,79285106,Lana,Neukölln,Neuköllner Mitte/Zentrum,52.480829713549845,13.426443532512758,Private room,45,2,1,2016-07-13,0.03,1,0
13909255,Sehr schöne Wohnung im Szenebezirk Neukölln,6189019,Stefanie,Neukölln,Schillerpromenade,52.47456802110237,13.426811413312343,Entire home/apt,70,2,2,2016-10-12,0.07,1,0
13910233,Cozy apartment in Kreuzberg,71388813,Kadin,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49207696093234,13.439778210073854,Entire home/apt,50,2,41,2018-09-19,1.34,1,0
13911706,Cozy Room in Prenzlauen Berg.,16189128,Diana,Pankow,Prenzlauer Berg Nord,52.54636072876518,13.425319892065355,Private room,38,2,3,2017-09-15,0.10,1,0
13917881,"Sunny, quiet flat in heart of Charlottenburg",18181974,Birthe,Charlottenburg-Wilm.,Schloß Charlottenburg,52.517851385080064,13.299698360313322,Entire home/apt,50,4,3,2018-11-01,0.35,2,0
13918093,"Vintage, cozy, quiet, central",18271278,Alexandra,Tempelhof - Schöneberg,Schöneberg-Süd,52.488647718448085,13.35272828762485,Entire home/apt,75,3,40,2018-11-08,1.35,1,5
13918348,Classic Berlin Apartment in Prenzlauer Berg.,82613004,Tobi,Pankow,Prenzlauer Berg Nord,52.54871397247619,13.428353729666384,Entire home/apt,32,1,5,2018-07-09,0.42,1,207
13918467,Single room at Richardplatz,498957,Max,Neukölln,Rixdorf,52.474274156845624,13.447830399585413,Private room,20,140,0,,,2,365
13920566,Huge Berlin-Penthouse Apartment with roof Terrace,3351408,Oliver,Pankow,Blankenfelde/Niederschönhausen,52.58406865988055,13.40145649530272,Entire home/apt,250,3,1,2016-09-24,0.04,1,0
13920808,Spacious Cozy Room Close To City Center,38783931,Alexander,Mitte,Brunnenstr. Nord,52.551019110751206,13.37950176176142,Private room,46,4,0,,,2,0
13920841,Typical Berliner apartment in shopping area!,23852320,Timo,Steglitz - Zehlendorf,Schloßstr.,52.46411652350128,13.320132207214943,Entire home/apt,70,3,4,2016-11-01,0.13,1,0
13923912,Charming private room in Charlottenburg,7289638,Aline,Charlottenburg-Wilm.,Otto-Suhr-Allee,52.51492623977526,13.305805776979737,Private room,30,2,29,2019-01-02,0.97,1,106
13924948,Sleeping couch in Prenzlauer Berg,65370713,Michael,Pankow,Helmholtzplatz,52.54246476486708,13.423579675693382,Shared room,26,1,8,2016-09-11,0.26,1,0
13926199,"In ruhiger grüner Lage, am Fließtal, Nähe S-Bahn",82714181,Pension,Reinickendorf,Nord 2,52.6054967925063,13.315343830800261,Entire home/apt,90,2,7,2018-12-27,0.23,1,177
13926919,25 sqm wooden floor room in hip Friedrichshain,9569831,Maria,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.516190977192046,13.459917025771949,Private room,30,1,19,2018-07-28,0.63,2,364
13927311,Super Central Room in Trendy Berlin-Mitte 2,74421472,Eddy,Mitte,Alexanderplatz,52.531279360028606,13.38117540579894,Private room,59,2,99,2019-01-14,3.27,4,214
13930669,H651 FIT´s for Four in a 5* Location!,4032095,Heinz,Mitte,Regierungsviertel,52.51349946509961,13.382206350218363,Entire home/apt,150,2,86,2018-12-30,2.95,17,317
13931031,H652 Best Location for 4!,4032095,Heinz,Mitte,Regierungsviertel,52.51438457844816,13.380570542240912,Entire home/apt,170,2,97,2018-12-15,3.30,17,294
13931087,Honey Room,82784118,Lucio,Mitte,Moabit West,52.52859126483412,13.315142870261294,Private room,25,1,45,2018-11-15,1.49,1,0
13933384,Loft by Rosenthalerplatz,9194845,Charlotte,Mitte,Brunnenstr. Süd,52.53195633547491,13.395821331095652,Private room,59,3,27,2019-01-01,0.94,1,78
13934195,Luxury Apartment in the Heart of Prenzlauer Berg,2299948,Gerte,Pankow,Prenzlauer Berg Südwest,52.53800527886057,13.419133817324774,Entire home/apt,170,7,0,,,1,0
13937976,Heart of Berlin,29121013,Marisa,Mitte,Parkviertel,52.54591011684223,13.349928623697537,Entire home/apt,40,2,0,,,1,0
13938392,22qm room in Friedrichshain,5182885,Marco,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.524645367638165,13.452503219112677,Private room,25,2,15,2018-10-21,0.50,1,0
13938779,Cosy and sunny room in the heart of Friedrichshain,6812311,Valeria,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,52.513218205380156,13.44865970482465,Private room,20,1,2,2016-08-09,0.07,1,0
13939282,Private Room in downtown apartment,82890294,Ariane,Pankow,Pankow Süd,52.55981373855526,13.409442602668836,Private room,27,2,8,2018-10-13,0.26,1,0
13940239,Große Wohnung in Berlin-Wedding,35895400,Konrad,Mitte,Wedding Zentrum,52.550045612789205,13.36053859930729,Entire home/apt,70,5,13,2018-01-02,0.43,1,0
13940806,Beautiful room in the middle of Berlin !,50297007,Sarah,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.50313828942192,13.42648950288045,Private room,28,5,5,2017-05-29,0.17,1,0
13944550,Your home in Berlin,11847826,Alina,Mitte,Wedding Zentrum,52.541228135484914,13.35625439597541,Entire home/apt,50,3,7,2018-04-08,0.24,1,0
13946722,Cosy Room in Neukölln,34439954,Linus,Neukölln,Neuköllner Mitte/Zentrum,52.466551261032045,13.43338812218545,Private room,39,2,2,2016-09-14,0.07,1,0
13947556,1 Room for 1 Week in Kreuzberg,46627471,Toni,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.50569915235388,13.426868170462049,Private room,26,2,2,2016-07-23,0.07,1,0
13948004,near brandenburg gate nice bright in tiergarten,83014260,Giuseppe,Mitte,Moabit Ost,52.52026151410821,13.343039879536356,Entire home/apt,45,40,7,2018-12-22,0.26,1,298
13949401,"Cozy room in Neukölln, Berlin.",22289996,Yannik,Neukölln,Rixdorf,52.48188347169229,13.445160912150612,Private room,40,2,9,2017-11-12,0.31,1,0
13950914,Cosy Apartment in Bergmannkiez,38488241,Frauke,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.489914348917566,13.389123609028287,Entire home/apt,75,2,6,2017-08-06,0.20,1,0
13951102,Beautiful Room in the Centre of Kreuzberg,27775259,Lara,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49300145652881,13.415226639872047,Private room,60,1,3,2016-10-06,0.10,1,0
13951597,"Nice room in Friedrichshain, ready to move in",83047778,Florian,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.51475124471676,13.462529733545011,Private room,18,1,0,,,1,0
13952911,Room in cosy/stylish flat in Prenzlauer Berg/Mitte,2587715,Lili,Pankow,Prenzlauer Berg Nordwest,52.544757743637554,13.412771947090144,Private room,27,1,1,2016-09-01,0.03,1,0
13953844,design apartment only 15min from Alexanderplatz,6159706,Bele,Pankow,Weißensee,52.55041241694682,13.460718930448124,Entire home/apt,64,3,8,2018-04-03,0.27,2,0
13954376,Gemütliches großes Zimmer im Wedding,82860270,Linus,Mitte,Parkviertel,52.554625002711866,13.345443066288219,Private room,25,18,0,,,1,0
13955279,cozy and bright room in Prenzlauer Berg,83104049,Viola,Pankow,Prenzlauer Berg Süd,52.53396762374637,13.430444428465403,Private room,23,2,2,2016-07-22,0.07,1,0
13956428,Mitten im Wedding. easy peasy,83114888,Jan,Mitte,Parkviertel,52.55628847362234,13.34637946317325,Private room,20,1,1,2016-08-26,0.03,1,0
13956704,Marvellous Apartment at Kudamm / prime location,83121051,Pascale,Charlottenburg-Wilm.,Kurfürstendamm,52.50408064188937,13.316521391566509,Entire home/apt,79,2,0,,,1,0
13957515,Sehr schöne und ruhige Wohnung im Bergmannkiez,70748690,Miège,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.4864348467937,13.390202862153757,Entire home/apt,40,23,0,,,1,0
13958168,Bright room next to a lake and Ku'damm,13993393,Felix,Charlottenburg-Wilm.,Grunewald,52.4949713982687,13.284880586315262,Private room,30,3,4,2018-06-04,0.14,1,0
13958753,Lovely apartment in quite neighborhood,83143031,Beatrice,Charlottenburg-Wilm.,Mierendorffplatz,52.52454958697893,13.310449915448181,Entire home/apt,30,2,20,2017-08-28,0.66,1,0
13962510,Bright + beautiful room in shared flat in Neukölln,45806102,Hanna,Neukölln,Rixdorf,52.47320107785522,13.44799833733842,Private room,30,4,7,2018-05-08,0.24,1,0
13964202,Bright Room with a Comfy Bed in a Perfect Location,45934172,Levi,Mitte,Alexanderplatz,52.517170385546144,13.418986205097463,Private room,45,4,4,2016-10-25,0.14,1,0
13964324,cozy Room / 20 qm / hip Neukölln,35612256,Maren,Neukölln,Schillerpromenade,52.4685276750993,13.429547619150709,Private room,35,2,17,2018-09-17,0.56,2,0
13964786,"quiet, spacious room with green view - good hood",12659779,Lisa Valerie,Treptow - Köpenick,Alt  Treptow,52.48994081587016,13.449250332374143,Private room,36,6,20,2018-10-20,0.69,2,106
13967005,Bright and spacious room with balcony in a central location,6969086,Konstantin,Mitte,Wedding Zentrum,52.54661603423164,13.368646149799,Private room,40,60,33,2018-10-10,1.09,1,90
13967149,Very Cozy Flat & Great Area,3016401,Lukas,Treptow - Köpenick,Alt  Treptow,52.49161469652865,13.447501061653625,Private room,69,9,6,2018-09-15,0.20,1,37
13967235,Penthouse Studio Apartment am Kurfürstendamm,8912086,René,Charlottenburg-Wilm.,Kurfürstendamm,52.50165760029251,13.324814538695172,Entire home/apt,99,30,4,2018-12-07,0.14,27,139
13967913,Unique Hospital style room in great location!,22325010,Daniel,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.510807815998724,13.472244935966291,Private room,45,1,17,2017-06-05,0.56,1,0
13968528,Nice private room in Berlin Friedrichshain,83270363,Pascal,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.50592451255151,13.470016276077962,Private room,22,2,2,2017-09-25,0.07,1,0
13970007,Shared flat in central Berlin / student apartment,68804999,Maria,Neukölln,Rixdorf,52.472451918400566,13.454459322511441,Private room,16,3,3,2016-11-06,0.10,1,0
13971796,2 Zimmer einer Wohnung mit herrlichem Berlinblick,83308685,Andreas,Pankow,Prenzlauer Berg Süd,52.53890356864423,13.430619803253228,Private room,55,10,3,2017-09-01,0.10,1,0
13973179,Zentrales Zimmer in ruhiger Umgebung,18557301,Simon,Mitte,Moabit West,52.51945570705978,13.333167015978805,Private room,25,1,27,2019-01-03,1.65,1,61
13973651,Stylish 2 bedroom flat in heart of Prenzlauer Berg,26053604,Nadia,Pankow,Helmholtzplatz,52.54526080858379,13.414228574647675,Entire home/apt,100,4,9,2017-09-04,0.31,2,0
13974134,Lovely room in a shared apt. in Friedrichshain,83334442,Emel,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,52.514201761999445,13.440271109225163,Private room,35,2,0,,,1,0
13975116,Helle Familienwohnung im Berliner Zentrum,15708564,Kai,Tempelhof - Schöneberg,Schöneberg-Süd,52.4870377648843,13.373506018585553,Entire home/apt,89,6,3,2018-03-20,0.17,1,0
13978492,Old school Berlin Warehouse room!,83376112,Clemei,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49876068826652,13.42692219196956,Private room,19,4,1,2016-07-17,0.03,2,0
13984287,Berlin. Downtown. Prenzlauer Berg.,83455910,Markus,Pankow,Helmholtzplatz,52.54289199839931,13.420616419872525,Entire home/apt,120,5,2,2017-07-16,0.07,1,0
13985642,Kreuzberg - very close to City East & City West,22408268,Tilman,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49292208813261,13.382028666150461,Entire home/apt,139,2,1,2016-08-06,0.03,1,0
13986182,"Center of Berlin, newly refurnished",60468782,Marianne,Charlottenburg-Wilm.,Neue Kantstraße,52.4994777669592,13.302290519528643,Entire home/apt,44,90,2,2017-09-21,0.09,1,260
13987234,"cosy, small house in Neukölln",83484321,Christine,Neukölln,Britz,52.45003204066062,13.437829970073366,Entire home/apt,45,1,5,2016-08-30,0.17,1,0
13990153,Super Central Luxurious Apartment @ the❤ of Berlin,74421472,Eddy,Mitte,Alexanderplatz,52.512678529951486,13.408101656152848,Entire home/apt,105,1,118,2019-01-13,4.08,4,200
13991530,Sunlit and quiet apartment in Friedrichshain,28572939,Anne,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.51823309634511,13.46214836307516,Entire home/apt,60,3,5,2018-01-01,0.17,1,0
13991751,Cosy room with balcony in the great Neukölln-area,14231491,Lasse,Neukölln,Rixdorf,52.48079108869999,13.440997045135418,Private room,22,60,0,,,1,185
13991862,ART HOLIDAYS,83471155,Diana,Marzahn - Hellersdorf,Biesdorf,52.50920015113517,13.550234239800137,Shared room,25,21,0,,,1,364
13992102,Rooftop appartment with huge terrace,83541571,Marie,Pankow,Prenzlauer Berg Süd,52.535355213065316,13.42253511517528,Private room,50,3,1,2016-07-20,0.03,1,0
13992239,living Neukölln,83541414,Gian,Neukölln,Reuterstraße,52.48757847271233,13.430823371870712,Entire home/apt,24,19,0,,,1,0
13993559,1 Bedroom Apartment - View to Checkpoint Charlie,8928112,Guido,Mitte,Regierungsviertel,52.50851701534907,13.391924942159882,Entire home/apt,55,3,16,2018-10-26,1.99,1,2
13994963,Beautiful flat in Berlin almost in the city center,2856251,Milo,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Nord,52.52386758792499,13.445961656252619,Private room,46,2,5,2017-09-25,0.17,1,15
13999478,2 Raumwohnung Prenzlauer Berg,83638319,Dajana,Pankow,Prenzlauer Berg Ost,52.54295125511005,13.442880698415344,Entire home/apt,65,2,13,2017-10-15,0.44,1,0
14001001,Small and cosy apartment in the center of Berlin,34336518,Marina,Mitte,Brunnenstr. Süd,52.53258585022983,13.398268780178855,Entire home/apt,45,3,15,2018-07-27,0.78,1,59
14002649,Green Berlin,83674692,Martin,Treptow - Köpenick,Alt  Treptow,52.496228419161525,13.455838122839978,Private room,120,5,2,2018-07-26,0.07,1,0
14002805,"Gross, gemütlich,Sonniges Altbauzimmer in Wedding.",83676294,Kahbit,Mitte,Parkviertel,52.55284941460814,13.342386256134539,Private room,16,15,0,,,1,0
14002958,Neukölln (WG) room,35700774,Konstantin,Neukölln,Schillerpromenade,52.46580147401107,13.428736836028852,Private room,32,19,5,2018-11-02,0.23,20,365
14003163,Modern House with garden in popular East Berlin,14313670,Matthias + Semmy,Lichtenberg,Alt-Lichtenberg,52.51997240395735,13.49008466455951,Private room,29,2,38,2018-12-14,1.32,2,0
14003724,Big Room with Balcony,10629836,Kamal,Neukölln,Neuköllner Mitte/Zentrum,52.48194478567491,13.427783715154343,Private room,47,1,0,,,1,0
14005082,Sunny private room in vibrant Neukolln,28342471,Gabby,Neukölln,Rixdorf,52.48213027280121,13.441975362273043,Private room,54,2,0,,,1,0
14006084,Friendly room + own balcony in shared flat,21021386,Nick,Neukölln,Rixdorf,52.474468897770684,13.449704105909426,Private room,30,2,2,2016-10-06,0.07,1,0
14006604,"Wunderschönes, stillvolles Altbau-Appartment",20119511,Pamela,Charlottenburg-Wilm.,Kantstraße,52.50937800072131,13.30704720611391,Entire home/apt,90,10,4,2017-11-10,0.14,1,0
14007310,Schönes Altbau-Zimmer in netter WG,83724182,Dorian,Lichtenberg,Neu Lichtenberg,52.51022621219176,13.501505205289627,Private room,16,1,0,,,1,0
14009998,"Gemütliches, zentrales Zimmer in Berlin, Mitte",61804359,Alina,Mitte,Wedding Zentrum,52.55484478440473,13.38318548340062,Private room,27,2,0,,,1,0
14010313,Bright Sunny Apartment in Heart of Berlin!,32399843,Varun,Mitte,Regierungsviertel,52.50904932916839,13.395099864418519,Private room,60,1,83,2018-10-25,2.74,1,0
14010515,Great central place,12138198,Lion,Tempelhof - Schöneberg,Schöneberg-Nord,52.50086973874516,13.35014580856152,Entire home/apt,85,1,0,,,1,0
14010816,"Berlin City Familienwohnung (Tiergarten,Spree)",83767016,Luise,Mitte,Moabit Ost,52.520356296985234,13.341265353412492,Entire home/apt,62,4,4,2016-08-28,0.13,1,0
14012053,Karl Marx' Garden,60800041,Rasmus,Neukölln,Rixdorf,52.47888599451937,13.438474989856608,Private room,59,1,13,2018-09-19,0.43,1,178
14015930,Helle 2-Zi-Wohnung /1. St. v HH Garten(KudammNähe),1574908,Jürgen,Charlottenburg-Wilm.,Halensee,52.498992348726446,13.29111312131323,Entire home/apt,35,30,0,,,8,136
14017708,Spacious flat in Prenzlauer Berg near Mauerpark,12639475,Ischrak,Pankow,Prenzlauer Berg Nordwest,52.54820502340914,13.404723195585763,Entire home/apt,65,4,2,2016-08-16,0.07,2,0
14018207,big Family home with Balcony (24qm) in Kreuzkölln,20806588,Silke,Neukölln,Reuterstraße,52.491140070901785,13.43328935951521,Entire home/apt,80,2,3,2017-08-01,0.16,1,0
14023233,Nice room in Prenzlauerberg,75343949,Clara,Pankow,Helmholtzplatz,52.54218448483361,13.420305416137642,Private room,25,2,1,2017-09-10,0.06,1,0
14023450,Room at Alexanderplatz / Prenzlauer Berg,4921836,Blanka,Pankow,Prenzlauer Berg Süd,52.52736449128427,13.419089404177985,Private room,25,6,3,2018-01-02,0.18,1,0
14023540,Gemütliches Zimmer im Prenzlauer Kiez,46445596,Jutta,Pankow,Prenzlauer Berg Nordwest,52.55522856891083,13.409195419340257,Private room,35,3,36,2018-10-12,1.19,1,136
14023636,gemütliches großes Altbauzimmer,36284537,Laura,Tempelhof - Schöneberg,Tempelhof,52.46991636331614,13.386523026058846,Private room,50,2,0,,,1,0
14025224,"Gemütliches, kleines Zimmer mit tollem Hinterhof !",83936528,Aljona,Mitte,Brunnenstr. Nord,52.54409909655144,13.372157633598796,Private room,22,4,4,2018-06-16,0.13,1,0
14025422,Deluxe Apartment Prenzlauer Berg,10318665,Doreen,Pankow,Prenzlauer Berg Nord,52.54218167369056,13.437785816248137,Entire home/apt,198,2,26,2018-07-29,0.90,1,312
14026261,Awesome room with balcony in hype area Pberg,15088040,Dani,Pankow,Prenzlauer Berg Nord,52.54682037421342,13.42931812772544,Private room,53,3,38,2018-12-15,1.26,1,314
14027959,60 m2 cozy apartment in Neukölln,82912243,Elena,Neukölln,Neuköllner Mitte/Zentrum,52.48038373845428,13.425508467954336,Entire home/apt,59,4,6,2018-08-14,0.20,1,0
14031941,Schönes Großes Eck-Zimmer mit Balkon in MItte,1023063,Raja Jooseppi,Mitte,Brunnenstr. Süd,52.53659412222542,13.398410354932317,Private room,35,14,1,2017-06-22,0.05,1,0
14032171,Cozy room in beautiful Altbau Wedding,26666426,Danai,Reinickendorf,Ost 1,52.563160019915316,13.365353299268435,Private room,30,2,6,2019-01-01,0.20,1,53
